,Mycontrast.logFC,Mycontrast.logCPM,Mycontrast.LR,Mycontrast.PValue,Mycontrast.FDR
AVPI1,-1.12441893901339,4.50802839631111,22.0894207766895,2.60240003756615e-06,7.20727669442264e-06
AVPR1A,-1.44986658843991,3.81960452025242,26.2319088945991,3.02777987258542e-07,9.45312291107082e-07
AVPR2,-3.24468966423392,2.87815636413014,98.1380573875553,3.90206986098416e-23,7.60298427418642e-22
B3GALNT1,1.14291201890307,4.7645761301654,69.0222846869009,9.73571218707334e-17,9.50583119612764e-16
B3GALT1,-3.33456199497954,0.94204226368831,57.8753440681756,2.79265631538292e-14,2.06028688233871e-13
B3GAT1,-2.68299558669235,2.3407111472633,23.763205170563,1.08945339565495e-06,3.17871704093882e-06
B3GNT5,-1.75524783801186,3.8166737771009,93.7206288955652,3.63354137259468e-22,6.33995294257889e-21
B4GALNT2,3.62185035816837,1.21744459672318,24.5948166351687,7.07417621981868e-07,2.11025460234347e-06
B4GALNT3,1.19172331984147,4.38567430948967,18.7547783455586,1.4865042574343e-05,3.72147991266197e-05
B4GALNT4,1.52691500371325,4.90741855123015,25.6285137829648,4.13878233248394e-07,1.26728592729331e-06
B4GALT3,1.02301321258422,6.03217448496762,85.0504821101836,2.90843845256741e-20,4.16108585984997e-19
B4GALT6,-1.09943280918644,2.6675847538063,31.7407915269853,1.76182622673308e-08,6.48263591543544e-08
BACH2,-1.60592424884039,3.52443048161373,62.8793198060538,2.1976764110369e-15,1.83710706831355e-14
BAHCC1,-1.26264963600709,5.51962127594891,50.6300568054467,1.11523951423855e-12,6.79183953477412e-12
BAIAP2L1,1.22651699740217,5.10016598707972,69.5116650832165,7.59639159594369e-17,7.56256615412024e-16
BAIAP3,1.3062987260499,4.66540627886673,32.1136642089884,1.45410985190786e-08,5.39402785616326e-08
BAMBI,1.59751391081495,6.15164087656425,22.7628849992456,1.83271192664777e-06,5.18560768434378e-06
BANK1,-2.05921959355883,2.42737334137319,22.6903228576996,1.90323960703023e-06,5.37363734082529e-06
BARD1,1.53084041137611,3.80552155277693,124.315571148676,7.18568452150849e-29,2.34040406230169e-27
BATF,1.61848098334742,3.62185673036879,34.3355195593182,4.63838633222195e-09,1.82152289694372e-08
BBC3,1.24002935593508,3.79497068305521,54.282227050162,1.73665478319492e-13,1.16167409965133e-12
BBOX1,-3.71849530284062,4.05749502220613,52.7642147295777,3.76091542117607e-13,2.43187428042811e-12
BCAS1,3.77972767606588,4.98431593323989,112.087722404948,3.41845305103127e-26,8.8940461925352e-25
BCAS4,2.61356893303177,4.69476654573075,182.757648694899,1.21154186166808e-41,1.03775640891322e-39
BCL11A,-2.44206198580475,3.67525400686967,35.6652641637595,2.34304772611403e-09,9.54513358714335e-09
BCL2A1,1.05689146132137,1.45284200342208,10.2246341279456,0.00138577228394602,0.00259913581651244
BCL6,-1.15364012060465,6.78642479200356,52.4263616653324,4.46687402027991e-13,2.8533915351822e-12
BCL9,1.46070822932165,5.77541688140876,147.114395448661,7.40839063705057e-34,3.42891511906435e-32
BEND7,-1.10917444343661,4.11670550158576,23.7999166682099,1.06887088767572e-06,3.12211600516616e-06
BEX1,2.84312048445966,3.14854471310677,17.9482935757515,2.26987826868315e-05,5.52282470716317e-05
BGN,1.87875172416725,9.25180271919,68.4276665541839,1.31617954706733e-16,1.26267086584474e-15
BHLHE40,1.18561807271236,8.82191229230076,37.9429599232709,7.2843449185952e-10,3.13397892437017e-09
BHLHE41,-1.4604261208535,6.47787371973464,54.3681683649939,1.66233930407164e-13,1.11309227208167e-12
BHMT2,-3.00731161658397,4.32301505413623,49.830840841001,1.67588882456641e-12,1.00211466386471e-11
BICC1,-1.0310994132646,5.10106473656535,24.0226680775249,9.52081809984233e-07,2.79833136263414e-06
BIK,1.81924091736782,3.40629344191056,37.7101093047621,8.20780960631873e-10,3.51181370473404e-09
BIN1,-2.27120143402198,6.04025790017667,110.743416276718,6.73468051843165e-26,1.70840712920446e-24
BIRC5,3.19129117574815,4.7858236859307,141.584312936712,1.198876781871e-32,5.08501081339562e-31
BLM,2.00339102886182,2.70876534151318,152.491862912587,4.94682662881047e-35,2.4811250973627e-33
BLNK,1.40358297466043,3.9884616914585,65.8829118327301,4.78522564062674e-16,4.27076531972309e-15
BMP2,-2.82589349505758,2.89582616379513,70.6439948192771,4.27868142587321e-17,4.37859477802122e-16
BMP3,-6.01380777104351,1.91375261327736,56.9302323238855,4.51550457044144e-14,3.24069754019005e-13
BMP5,-2.45939788248888,1.84168476881312,18.4032112357308,1.78756475158732e-05,4.42065366295244e-05
BMP6,-2.44249446930509,3.59392709309917,58.7583472353382,1.78275619529653e-14,1.34379068412323e-13
BMP8B,1.15324764894184,3.05846280457554,23.0448749096834,1.58263829564235e-06,4.52559760629053e-06
BMPER,-2.16041587782908,2.36343497315527,31.4169168809114,2.08159324629205e-08,7.5830700115544e-08
BMPR1B,5.58526104603213,6.96453396670603,154.183846498975,2.11130657335926e-35,1.11400980036728e-33
BMX,-2.60731717489126,2.24947059767897,70.1265832413401,5.56183752382153e-17,5.62624223747928e-16
BNC1,-2.2762106724706,1.30555749723565,31.0809159735326,2.47492762346031e-08,8.92719996747744e-08
BNIP2,-1.02383759055976,6.34426213696155,112.779886638983,2.41109347454626e-26,6.42519879247268e-25
BNIPL,1.59373809480949,4.89657701804181,25.0742869474499,5.51635552122879e-07,1.6670388472057e-06
BOC,-2.5620736168316,6.0063612386397,108.169973287207,2.46688746976084e-25,5.95983747502112e-24
BOK,-1.63980468510959,6.84223384978968,41.5748940873173,1.13440738121865e-10,5.37112985127612e-10
BPNT1,1.04458224046455,5.40780266873204,112.077700647688,3.43577646672957e-26,8.92152113634444e-25
BRCA1,1.66066568790214,3.89520635840826,120.921509475478,3.97553862929866e-28,1.21391967729349e-26
BRCA2,1.69607759715096,3.11521216859672,127.560981839356,1.40031439085022e-29,4.82285825840868e-28
BRIP1,2.43433995188408,3.07942117795362,199.620466448504,2.52728952392732e-45,2.7103639113923e-43
BRSK2,3.36402237861744,1.66571265073056,65.173708184961,6.85784103625137e-16,6.05500542899543e-15
BSN,1.60627062416411,2.50484078245058,26.2190224063328,3.04805186091658e-07,9.51416282473986e-07
BSPRY,1.00264905515745,5.49641908548153,11.8722299259587,0.00056977151168974,0.00112821406265121
BST1,-1.09439425680453,3.17487575626025,21.9270777495559,2.83209482841751e-06,7.80245674220038e-06
BTBD11,-1.21421053676945,3.22256023419585,24.3872431308366,7.87887007406283e-07,2.33236479234656e-06
BTN1A1,-4.57852826709275,0.915367768877759,25.9372708405996,3.52693399800431e-07,1.08878507764275e-06
BTNL9,-4.36693379637578,6.11859336770612,127.119834488004,1.74888145784623e-29,5.99207670401289e-28
BUB1B,3.00182458115969,3.49882839303194,207.554623724913,4.69236899003185e-47,5.83934333467077e-45
BUB1,3.0769942087413,3.81722732058457,200.911263006053,1.32122297800706e-45,1.47697053414331e-43
BUB3,1.23224472233876,6.96376631530157,130.295687645819,3.53064840463548e-30,1.2901047951675e-28
BVES,-1.39821999610119,2.81515948619624,44.113571246701,3.09865128417135e-11,1.57873870725799e-10
C10orf82,2.8989564615065,1.9376489597719,50.8318481760294,1.00627591107938e-12,6.15667232979967e-12
C10orf90,-5.31183338751976,1.69622037519902,114.554034930258,9.85440588315671e-27,2.74439646846549e-25
C11orf95,-1.11354865055825,5.28001379726989,55.0609722754413,1.16848196974866e-13,7.95738031128268e-13
C12orf60,1.44195800195079,1.82060024978064,49.005658689092,2.55225137391167e-12,1.49629990547861e-11
C14orf180,-6.26025207971445,4.65180445857944,53.6757095951888,2.3646888818073e-13,1.5619735122644e-12
C15orf48,2.25806249855058,4.13064355609577,48.1315415108677,3.98563306283375e-12,2.27201753378738e-11
C16orf54,-1.01186827994674,2.11253951822019,13.8566884073167,0.000197293275614668,0.000416332682552086
C16orf71,2.42549424822085,1.75016141538997,213.87535706704,1.9606885048744e-48,2.93902750770434e-46
C16orf91,1.02256000046923,3.73151231381159,88.6989467958536,4.59709915603452e-21,7.14256006681405e-20
C17orf51,-1.4000321292455,2.89375084631009,56.2305141491426,6.44534437456361e-14,4.53442867439299e-13
C17orf97,1.18560515260284,2.73921481528969,47.1150354857681,6.69402026835168e-12,3.69923843149673e-11
C19orf12,-1.3546964928757,5.61258108099899,43.0396473464479,5.36417156673052e-11,2.64419981826391e-10
C19orf33,2.95883284733168,3.8560187124263,112.899969093356,2.26940138016086e-26,6.06945860935596e-25
C1QL1,1.46351928019212,1.02546817805187,20.4142566050267,6.23634746504832e-06,1.64560230869079e-05
C1QTNF1,-1.87559744987153,6.4436543600691,33.9640144514031,5.6140848431671e-09,2.1845248721598e-08
C1QTNF2,-1.08736866180316,1.80042027612297,8.44455233407029,0.00366138555236132,0.00640633198318056
C1QTNF3,1.19932363916606,4.10772023555586,15.1383870440849,9.99109600679801e-05,0.000219764127773341
C1QTNF6,2.3965984583663,4.98150831720212,181.550619493276,2.22261897069245e-41,1.84393502153485e-39
C1QTNF7,-1.74564376961651,3.13054811893389,16.3547363258959,5.25247338513228e-05,0.00012081146717224
C1R,-1.29722661800942,8.50790463623937,29.4403198413699,5.76653494846298e-08,1.98451245774002e-07
C1S,-1.14257032807184,9.01081369226688,18.3806183238502,1.8088862553726e-05,4.46835554206365e-05
C1orf112,1.73464731289799,3.29377249737982,277.245983436332,2.9905735154322e-62,1.7151589235681e-59
C1orf115,-1.82867455375627,6.60750067967532,64.7614258889985,8.45379883882661e-16,7.39567142021432e-15
C1orf131,1.08152251428458,3.77344001525916,112.096295755132,3.40370267349048e-26,8.87317034901442e-25
C1orf210,1.2099200796931,3.65039502641764,16.488992074108,4.89333518624236e-05,0.000113043755589707
C1orf53,1.18648538113142,0.669069704641827,30.5250456838595,3.29584013035158e-08,1.16963753455657e-07
C1orf56,1.19725805901086,3.50548555249075,76.3688676416598,2.35332184801146e-18,2.73744872108634e-17
C1orf74,1.01228486056198,3.01623688640084,75.8982690556947,2.98661750340238e-18,3.44073986789351e-17
C20orf194,-1.10015701362533,5.44394612351653,71.1318711815216,3.34128806733166e-17,3.45414818935517e-16
C21orf58,1.71981486995234,3.1217920155496,136.236120079677,1.77159730726239e-31,6.89355164604665e-30
C22orf23,-1.01064707963602,1.59554867682318,35.9980196419137,1.97518171481145e-09,8.12176496261778e-09
C2CD2,-1.5846552848289,6.39705591854356,40.3508665041503,2.12211296276257e-10,9.72647397213379e-10
C2CD4B,-3.08688621745187,2.98070135796132,26.2544461288855,2.99265042110379e-07,9.34786921732893e-07
C2CD4D,1.55469995623241,1.36366664382736,61.0225084210496,5.64259846385839e-15,4.51921774965125e-14
C2orf15,1.71061330724534,2.24538128735888,98.2702833771594,3.65002490834414e-23,7.14354281394178e-22
C2orf40,-4.35374556797033,4.34887642885537,98.0027960366667,4.17792218835883e-23,8.11649066077191e-22
C2orf50,3.3848012225514,1.26137538085354,101.594217815466,6.81439164865959e-24,1.43363062579695e-22
C2orf88,-3.30237578200666,3.45040130627881,144.756566511859,2.42762642506184e-33,1.10044055577288e-31
C3orf14,1.3956889563439,4.59232748065759,45.4225922011413,1.58792116474071e-11,8.40540452812788e-11
C3orf52,2.22172060958699,3.53203078161232,79.4428500080257,4.96377882651195e-19,6.18877188095644e-18
C3orf58,-1.39666151631293,4.97742400835022,55.2214093827063,1.07689363891851e-13,7.34883807086084e-13
C3orf67,3.05742371553852,1.83491675311549,244.968200179967,3.24684303642913e-55,1.01974063079849e-52
C3,-1.53469119739596,9.96216521553287,22.8887294337862,1.71655415315184e-06,4.87366892686741e-06
C4A,1.82660409866996,5.70109025983625,34.5931929559567,4.06324682603519e-09,1.60907501898019e-08
C4BPA,-3.57503422779541,1.57203750581219,29.7983099926264,4.79409710392626e-08,1.66945445876165e-07
C4orf48,1.59284463905092,1.53439978225123,57.7402461835713,2.99119616568698e-14,2.19570776970379e-13
C5orf30,1.16417613711316,5.14638161744659,47.4050729006541,5.77330846551154e-12,3.2214768176211e-11
C5orf34,1.31269073094325,2.08513253465011,106.291493436567,6.36491056785032e-25,1.47816083275552e-23
C5orf38,1.44487842955266,4.47205387320791,34.464765752622,4.34037567813223e-09,1.71060339319517e-08
C5orf46,1.09051192627903,1.68086819444565,9.79798355009649,0.00174703332045299,0.00322039079515028
C5orf49,3.09826270171896,1.71457730366121,128.16104744347,1.03494963399227e-29,3.61164566719365e-28
C6orf141,1.38440416111177,3.37345844338773,16.738796065681,4.28948143302613e-05,9.99515095973285e-05
C6orf15,-2.34299776799117,0.725461645771971,14.0840345913757,0.000174821400186589,0.000371587027048226
C6,-3.85286356289008,3.28826028654636,29.8699708258922,4.62013335995446e-08,1.61270651365862e-07
C7,-3.02597840925713,5.80683981411561,39.1256998282222,3.97378535453302e-10,1.76314169564901e-09
C8orf76,1.14887451021305,2.90225690205983,70.2375145282626,5.25769993056772e-17,5.33494767570145e-16
C9orf116,2.54373085870582,2.87456110350704,244.007157295682,5.26012220159404e-55,1.61363423165644e-52
C9orf152,1.16069881900287,4.81027249266573,9.82208890390564,0.00172428395870184,0.00318156800940495
CA12,2.62846404809255,8.43980897305052,102.600185389373,4.10094955272635e-24,8.73919637318471e-23
CA14,1.73489764050795,0.975160951049459,50.6428348084119,1.10800219527782e-12,6.75088081196757e-12
CA3,-5.12039046246466,5.01852482688049,77.8191093068932,1.12922398059052e-18,1.35908700072715e-17
CA4,-5.5687377686319,3.84213655022716,46.4382939798631,9.45495222773043e-12,5.1219825394658e-11
CA6,-8.58017688983881,1.09855413756394,60.872942577067,6.08798583950633e-15,4.84066432844653e-14
CA9,3.59379093093111,2.03386316477622,72.1590250044342,1.98535643297359e-17,2.09510693658837e-16
CAB39L,-1.03901242153208,5.94114706650421,42.6298737756337,6.6141479672469e-11,3.22540576103341e-10
CABLES2,1.18906901885443,3.96864795474991,98.8148151367491,2.77252540639902e-23,5.46672386185494e-22
CABP1,-2.56882474281384,1.67797648745082,60.0810465729724,9.10307213238568e-15,7.10104225300411e-14
CABP4,1.06710853703796,2.01245335350463,11.4636217997295,0.000709718454253092,0.00138962388749481
CABYR,1.21040405385472,3.00805801980367,37.7340642091514,8.10763391926355e-10,3.47233113730537e-09
CACHD1,-2.20269932271329,5.44219141769475,121.718321200013,2.66052234410649e-28,8.2576353508491e-27
CACNA1D,2.11710622240125,4.29672538929697,57.2612706950497,3.81596054104097e-14,2.75664487934674e-13
CACNA1F,1.66900150565097,1.04573226005268,38.7488717895549,4.81988732036744e-10,2.12142588064621e-09
CACNA1G,-1.25662509825831,1.4052949581882,12.42135953449,0.000424451131022854,0.00085506030380612
CACNA1H,2.1493511185012,5.5349151175236,42.8109739608894,6.02929787976255e-11,2.95330368852387e-10
CACNA2D1,-1.58823919643975,4.88273575807947,33.6890318322389,6.46642626992774e-09,2.49484144272058e-08
CACNA2D2,2.07136284693005,4.19208597899868,55.951767933457,7.42709164337793e-14,5.17815887250519e-13
CACNB3,1.16635541147974,5.22226323992254,89.428188411413,3.17973505747715e-21,5.04133234894004e-20
CACNG1,3.77322261121524,1.59484142277405,93.2854206487224,4.52714644783103e-22,7.83695390988702e-21
CACNG4,2.76221453700429,5.85631656806617,55.2704499179328,1.05035826503635e-13,7.18634640772533e-13
CADM3,-3.72884340007842,3.59920637411557,75.2052734832838,4.24232492791826e-18,4.81587849605592e-17
CALB2,-3.55522102355573,5.22306988720476,55.6098441157785,8.83799456896406e-14,6.09738422380779e-13
CALD1,-1.06149324413882,8.71075730330093,36.0405261836605,1.93256094591178e-09,7.95053849907277e-09
CALML3,-1.54074176559344,4.33122573675864,8.13332889689934,0.00434588829176557,0.00751430232752388
CAMK1,-1.20504935613057,2.96679407612743,23.3190967774322,1.37230697950166e-06,3.96280677902941e-06
CAMK2A,1.53892459890039,1.2733309407102,26.290346401768,2.93753337807515e-07,9.18440454851607e-07
CANT1,1.29838254153997,7.05918046052252,99.0175033178064,2.50279900495599e-23,4.97205145698411e-22
CAPN11,-2.4700366797614,2.28111952937444,110.268632813502,8.55720058863386e-26,2.15827978899941e-24
CAPN13,2.97045566738711,4.75467894020798,64.6675078806947,8.86649600023044e-16,7.73531407004231e-15
CAPN3,-1.07540501155174,1.48592150462248,16.5192508532516,4.8158630536344e-05,0.000111390583097478
CAPN5,-1.13078247120933,3.92078262393473,43.1715654213983,5.01441449917458e-11,2.48292573793588e-10
CAPN6,-2.88499816787528,4.27289663029584,32.3158258838139,1.31041691450296e-08,4.89402874269776e-08
CAPN8,1.55875226416703,4.94059609090238,15.4606134402195,8.42425364258621e-05,0.000187964021988083
CAPN9,3.05625142653413,2.10559089472537,113.224706909823,1.92655883752518e-26,5.18637502567237e-25
CAPS,1.2032096311835,5.33201734677281,44.6415713996405,2.36613997888822e-11,1.22929312569966e-10
CARD14,1.54712507863442,3.71713070398061,42.1492341112534,8.45670592493894e-11,4.06828620918561e-10
CARD6,-1.49999742947016,4.04917796344442,60.596138270211,7.0071337668465e-15,5.53811273328174e-14
CASC1,1.64697012972143,1.60993435339418,61.3027827423607,4.89388142012801e-15,3.9459162477328e-14
CASC2,1.07149429141792,1.87457904360858,54.6379939117154,1.44906887465352e-13,9.79235016678001e-13
CASKIN1,2.16655772122091,1.65181967081338,43.2046238070126,4.93040289481813e-11,2.44499791674985e-10
CASP14,5.78846422072095,3.63057131578927,36.7772649130488,1.32425582112482e-09,5.54020251711307e-09
CASQ2,-2.4953247017242,3.27834176672693,37.415384549067,9.54660987323143e-10,4.05569503503368e-09
CATSPERB,1.70622423239956,2.10279567209059,39.8162276696549,2.79017229216422e-10,1.26652314886229e-09
CATSPERG,1.09640493324325,2.32918046038113,32.045151799897,1.50630544214828e-08,5.57354139898401e-08
CAT,-1.60729096625054,7.78707218165038,66.9373793969305,2.80269944185327e-16,2.58124498377394e-15
CAV1,-3.69091603030738,8.92864257085229,151.488482008827,8.19640371458591e-35,4.0799532603435e-33
CAV2,-3.30910292765681,6.93169109743491,166.248522557811,4.88178920732476e-38,3.11090248472565e-36
CBLC,1.55212005925963,4.38939911242602,24.2819511330257,8.32151679686899e-07,2.45953681531478e-06
CBLN1,-2.0921675549707,0.789204901533949,16.8174278041727,4.11536198261172e-05,9.61319991369421e-05
CBLN2,6.38913282021733,2.99994834625373,77.1571359071308,1.57883161355756e-18,1.87119207676889e-17
CBWD3,1.19796895431867,0.869686907518688,37.09888916616,1.12287671113327e-09,4.73525150145748e-09
CBX2,1.44931818216671,3.99544786333567,43.0725671333068,5.27466808200537e-11,2.60494746049168e-10
CBX3,1.10438842356052,7.58462983558211,142.384405652663,8.01363648905144e-33,3.50026089162508e-31
CBX4,1.8246184883342,5.68516419268272,134.947279615745,3.39053200469621e-31,1.30773414251309e-29
CBX7,-1.79423430165581,6.34700391607522,101.138251696466,8.57822166737533e-24,1.79043231035361e-22
CBX8,1.40857345221099,3.48746903187097,89.391777373794,3.23879936962941e-21,5.12881182290294e-20
CCBE1,-1.74418361092665,2.10526155159331,28.8977789069108,7.63003553826218e-08,2.57626395579859e-07
CCDC102A,-1.01992047953323,3.8221897732312,58.0065279676601,2.61249395588088e-14,1.93169326076372e-13
CCDC114,1.85185598188053,0.91256669599774,66.5614342752279,3.39157029357489e-16,3.08326697054075e-15
CCDC117,1.06094780467445,2.66602628070339,26.5077068963685,2.62488819311205e-07,8.25581787204127e-07
